481	0.023708	0.19423	0.015122	0.0094025	0.0021974	0.0021145	0.15324	0.11428	0.022496	0.06603	0.02212	0.02413	0.055792	0.021282	0.0194	0.12719	0.1664	0.092562	0.054142	0.031116	0.0072096	0.15158	0.14236
482	0.023926	0.1949	0.015	0.0093051	0.0021847	0.0020707	0.15324	0.11455	0.022444	0.066258	0.022069	0.02413	0.055919	0.021233	0.019378	0.1285	0.16812	0.092455	0.054828	0.030865	0.0072179	0.1521	0.14236
483	0.024121	0.1958	0.015069	0.0093698	0.0022231	0.002122	0.15377	0.11494	0.022444	0.066641	0.022146	0.02413	0.056366	0.02143	0.01949	0.13	0.16949	0.092349	0.054204	0.030549	0.007285	0.15298	0.14252
484	0.024315	0.1967	0.015139	0.0094345	0.0022615	0.0021733	0.1543	0.11534	0.022444	0.067025	0.022222	0.02413	0.056814	0.021627	0.019602	0.1315	0.17085	0.092243	0.05358	0.030232	0.0073521	0.15386	0.14268
485	0.024801	0.19899	0.015244	0.0095555	0.0023508	0.002151	0.15573	0.11668	0.022574	0.067964	0.022455	0.024383	0.05773	0.021879	0.019807	0.13365	0.17264	0.091925	0.054015	0.029922	0.007369	0.15547	0.14301
486	0.025286	0.20128	0.015349	0.0096766	0.00244	0.0021287	0.15717	0.11803	0.022704	0.068903	0.022688	0.024635	0.058647	0.022131	0.020013	0.13581	0.17443	0.091608	0.05445	0.029612	0.007386	0.15708	0.14334
487	0.025882	0.20386	0.015564	0.0098581	0.00248	0.0021687	0.15937	0.11996	0.022942	0.070278	0.023086	0.025097	0.060077	0.022626	0.020388	0.13868	0.17605	0.091608	0.053769	0.029342	0.0075334	0.15873	0.14367
488	0.026478	0.20644	0.015779	0.01004	0.00252	0.0022086	0.16157	0.12189	0.02318	0.071653	0.023485	0.02556	0.061508	0.023121	0.020764	0.14155	0.17767	0.091608	0.053088	0.029072	0.0076808	0.16037	0.144
489	0.027392	0.21007	0.01617	0.010362	0.00271	0.0014934	0.1648	0.12506	0.023587	0.073689	0.024123	0.026193	0.063376	0.023778	0.02143	0.14472	0.17932	0.091608	0.052484	0.028708	0.007825	0.16262	0.14434
490	0.028306	0.2137	0.016561	0.010684	0.0029	0.00077826	0.16802	0.12823	0.023994	0.075725	0.024762	0.026826	0.065244	0.024435	0.022096	0.14788	0.18098	0.091608	0.05188	0.028345	0.0079691	0.16486	0.14467
491	0.029353	0.21797	0.017012	0.011013	0.0030769	0.00083386	0.17158	0.13171	0.024416	0.078153	0.025466	0.027588	0.067541	0.025308	0.022777	0.15119	0.18245	0.091502	0.051642	0.028022	0.0082442	0.16737	0.14534
492	0.0304	0.22223	0.017462	0.011343	0.0032538	0.00088946	0.17513	0.1352	0.024838	0.080582	0.026169	0.02835	0.069837	0.026182	0.023459	0.1545	0.18392	0.091397	0.051404	0.027699	0.0085194	0.16987	0.14601
493	0.03179	0.22693	0.017979	0.011791	0.0035384	0.00097207	0.17968	0.14003	0.025393	0.083563	0.027137	0.029329	0.072636	0.027216	0.024385	0.15777	0.1852	0.091397	0.05111	0.027541	0.0086997	0.17266	0.14702
494	0.03318	0.23163	0.018497	0.012238	0.0038229	0.0010547	0.18423	0.14487	0.025948	0.086544	0.028105	0.030308	0.075436	0.028249	0.025311	0.16103	0.18647	0.091397	0.050816	0.027382	0.0088799	0.17544	0.14804
495	0.034781	0.23626	0.01909	0.012661	0.0041163	0.00076399	0.18902	0.14934	0.026528	0.08996	0.029076	0.031429	0.078551	0.029329	0.02631	0.16464	0.18799	0.091397	0.05001	0.027163	0.0091865	0.17831	0.14855
496	0.036381	0.24088	0.019683	0.013083	0.0044096	0.00047329	0.1938	0.15381	0.027109	0.093376	0.030046	0.03255	0.081667	0.030409	0.027309	0.16824	0.1895	0.091397	0.049204	0.026945	0.0094931	0.18119	0.14906
497	0.038414	0.24627	0.020266	0.013632	0.0047188	0.00031464	0.1986	0.15893	0.027682	0.097528	0.031344	0.033795	0.085646	0.031838	0.028558	0.172	0.1906	0.091292	0.049489	0.026638	0.0098443	0.18416	0.15028
498	0.040446	0.25165	0.020849	0.014181	0.005028	0.000156	0.20341	0.16405	0.028256	0.10168	0.032643	0.035039	0.089624	0.033266	0.029806	0.17576	0.1917	0.091187	0.049774	0.026331	0.010196	0.18712	0.15149
499	0.042966	0.25698	0.021621	0.01483	0.0054272	0.00021138	0.20918	0.17012	0.028888	0.10671	0.034176	0.036641	0.09399	0.03504	0.031357	0.17969	0.19326	0.091187	0.049546	0.026151	0.010548	0.19063	0.15236
500	0.045486	0.2623	0.022392	0.015478	0.0058264	0.00026676	0.21496	0.17619	0.029519	0.11175	0.03571	0.038243	0.098356	0.036813	0.032908	0.18362	0.19481	0.091187	0.049317	0.02597	0.0109	0.19415	0.15324
501	0.048916	0.26912	0.023248	0.016323	0.0062967	0.00038989	0.22186	0.18314	0.030322	0.11828	0.037614	0.040234	0.10426	0.038917	0.034789	0.18773	0.19594	0.091187	0.049261	0.025733	0.01133	0.19802	0.15431
502	0.052345	0.27593	0.024104	0.017168	0.006767	0.00051301	0.22875	0.1901	0.031125	0.12481	0.039517	0.042224	0.11016	0.041021	0.03667	0.19183	0.19707	0.091187	0.049204	0.025496	0.01176	0.2019	0.15537
503	0.056292	0.2831	0.025116	0.018127	0.0073133	0.00078264	0.23581	0.1969	0.031934	0.13226	0.041877	0.044475	0.11705	0.04363	0.039049	0.19635	0.19821	0.091082	0.048533	0.025292	0.012239	0.20593	0.15682
504	0.060239	0.29027	0.026127	0.019086	0.0078595	0.0010523	0.24286	0.20369	0.032742	0.13971	0.044237	0.046726	0.12395	0.046239	0.041429	0.20087	0.19935	0.090977	0.047863	0.025088	0.012718	0.20996	0.15826
505	0.065102	0.29781	0.027355	0.020153	0.0086111	0.0013467	0.25065	0.21275	0.033672	0.14842	0.046822	0.049217	0.13138	0.049179	0.04401	0.20512	0.20051	0.090872	0.04814	0.024746	0.013347	0.21415	0.15936
506	0.069965	0.30535	0.028582	0.021219	0.0093626	0.0016411	0.25844	0.22181	0.034603	0.15712	0.049407	0.051708	0.13882	0.05212	0.046591	0.20937	0.20166	0.090768	0.048417	0.024405	0.013977	0.21834	0.16046
507	0.075055	0.31181	0.029639	0.022323	0.010069	0.0019097	0.26578	0.22947	0.035418	0.16651	0.052167	0.054333	0.14715	0.055166	0.049374	0.2133	0.20283	0.090768	0.047328	0.024182	0.014529	0.22191	0.16139
